9599;7087;1236;1
9600;4290;855;2
9601;1702;4199;1
9602;8958;541;3
9603;1901;323;1
9604;3866;2189;2
9605;6324;496;3
9606;2006;3709;1
9607;48;1241;2
9608;5578;4090;3
9609;263;4558;2
9610;8326;4198;2
9611;9125;3416;1
9612;3997;1916;2
9613;4382;3582;3
9614;6279;1354;3
9615;6492;2988;1
9616;2235;480;3
9617;7498;2345;2
9618;6037;4627;2
9619;4624;2822;1
9620;1588;1214;1
9621;7199;4555;2
9622;5495;3630;3
9623;2409;2169;2
9624;9613;349;2
9625;4685;4848;2
9626;3913;2468;2
9627;8816;3899;1
9628;7212;1072;3
9629;4358;3327;2
9630;9877;1804;3
9631;8242;892;1
9632;5087;3197;2
9633;3735;2130;1
9634;6123;994;2
9635;5218;3648;2
9636;3863;2134;2
9637;3057;4438;2
9638;7311;2318;1
9639;5764;55;2
9640;2384;2247;2
9641;5320;842;2
9642;711;746;1
9643;2109;2114;2
9644;5696;1899;2
9645;5603;3842;1
9646;7464;1569;2
9647;9435;4663;1
9648;8183;3427;2
9649;789;4925;2
9650;5407;2826;3
9651;1443;3745;2
9652;5089;1307;2
9653;6086;2099;3
9654;5173;1290;1
9655;608;2456;2
9656;3913;1057;3
9657;8153;3465;2
9658;786;1538;3
9659;7679;87;3
9660;5556;2049;3
9661;2803;3126;3
9662;7778;4074;3
9663;4022;1697;3
9664;3613;2451;1
9665;6516;4721;1
9666;5780;1011;1
9667;4759;1509;3
9668;245;4041;3
9669;8244;2158;1
9670;1230;2492;2
9671;9425;1166;1
9672;676;2358;2
9673;5355;478;3
9674;9324;1165;1
9675;8539;3157;1
9676;2173;4422;1
9677;661;755;3
9678;8139;554;3
9679;8767;3902;3
9680;3390;3573;1
9681;9879;1274;3
9682;9253;1745;3
9683;2958;4094;3
9684;3190;51;1
9685;7427;3287;3
9686;6666;956;3
9687;7352;4833;3
9688;3890;4778;3
9689;6550;4583;1
9690;40;1486;3
9691;3939;680;2
9692;7535;2667;1
9693;8291;3030;3
9694;7569;3912;1
9695;2712;75;2
9696;1116;1954;2
9697;8996;295;2
9698;8137;4888;1
9699;698;2081;3
9700;9773;3988;2
9701;7914;2949;2
9702;1319;1734;1
9703;9651;1740;3
9704;3507;1111;3
9705;1442;1435;2
9706;6652;3101;2
9707;2024;732;3
9708;1963;2903;1
9709;6091;3628;3
9710;5719;135;2
9711;6855;4791;1
9712;9146;2388;2
9713;125;2923;1
9714;9937;592;2
9715;1982;4813;3
9716;9187;3350;1
9717;9776;833;3
9718;7850;3417;1
9719;2053;4385;1
9720;7719;139;3
9721;906;3677;3
9722;5468;4150;1
9723;5561;167;2
9724;792;3968;3
9725;7252;4767;2
9726;8012;405;1
9727;4205;338;2
9728;8672;3723;3
9729;1219;2860;2
9730;7875;4162;2
9731;9251;2867;2
9732;8981;1692;1
9733;8270;800;2
9734;8816;1229;3
9735;924;2219;1
9736;6428;3376;3
9737;2884;3583;2
9738;1492;1446;1
9739;9623;2298;3
9740;1446;3688;3
9741;9515;917;2
9742;432;4149;3
9743;273;1036;1
9744;9899;4398;3
9745;8699;1867;2
9746;6334;2028;2
9747;1076;4894;3
9748;1760;1238;3
9749;4960;4901;3
9750;744;4976;1
9751;1880;771;2
9752;350;4012;2
9753;3741;3314;1
9754;4188;2540;3
9755;9594;1308;3
9756;2189;3121;3
9757;5531;4484;3
9758;6777;2324;3
9759;4421;388;3
9760;7944;48;1
9761;5002;2235;2
9762;7975;1140;1
9763;5191;3966;2
9764;1334;3508;3
9765;8071;3347;3
9766;4614;570;3
9767;5678;4117;2
9768;138;2834;1
9769;3331;1888;2
9770;1770;1354;2
9771;8575;1420;1
9772;8330;2370;1
9773;8788;842;2
9774;3677;3072;1
9775;8926;1286;2
9776;1523;3895;2
9777;6727;3229;2
9778;4654;48;2
9779;3862;1523;2
9780;2851;874;3
9781;2890;3841;1
9782;5842;301;3
9783;9969;649;2
9784;3230;1147;3
9785;482;3823;3
9786;9115;698;1
9787;1080;3920;3
9788;4340;1222;3
9789;2425;4171;1
9790;9560;356;3
9791;9762;2130;2
9792;2814;1448;1
9793;2756;3774;1
9794;3562;1086;1
9795;1724;3376;1
9796;9300;4184;2
9797;435;4983;3
9798;2739;392;2
9799;9454;1022;1
9800;2591;4220;1
9801;4985;327;2
9802;459;4729;2
9803;252;2224;1
9804;7016;2350;2
9805;8639;3566;1
9806;3553;2174;2
9807;7876;1190;2
9808;5655;3039;2
9809;3768;2409;1
9810;7427;1300;3
9811;353;1836;2
9812;7799;1398;2
9813;5559;164;2
9814;5070;2168;3
9815;2084;3017;3
9816;9646;262;3
9817;4732;3918;3
9818;8178;3334;2
9819;5734;4591;2
9820;9114;1681;2
9821;709;2680;2
9822;7963;554;2
9823;5894;3624;3
9824;3003;4569;1
9825;592;2874;3
9826;3955;1979;3
9827;977;1898;1
9828;6988;1913;1
9829;5725;417;3
9830;4753;28;1
9831;9193;1232;3
9832;148;4198;3
9833;4073;3977;2
9834;8399;4135;2
9835;9935;1393;1
9836;5823;2934;1
9837;436;1652;3
9838;1607;1986;1
9839;6569;1743;1
9840;3279;3237;2
9841;107;2035;2
9842;7651;2927;2
9843;9424;2777;2
9844;6542;2380;2
9845;6707;1939;1
9846;6791;4365;2
9847;6838;2594;3
9848;1311;1934;1
9849;2159;3117;2
9850;6157;4771;2
9851;7913;1293;3
9852;5000;5000;2
9853;1830;4606;2
9854;4115;4967;3
9855;707;4930;1
9856;1067;4320;2
9857;4775;1859;3
9858;1929;3411;2
9859;2969;3696;3
9860;5640;1693;3
9861;9706;2941;2
9862;4900;4741;1
9863;3606;474;1
9864;2221;2253;1
9865;1163;2487;1
9866;7071;4414;2
9867;5335;4071;2
9868;9448;4192;3
9869;4535;1326;3
9870;4837;2295;3
9871;4592;2924;1
9872;7605;2760;2
9873;5580;802;2
9874;3934;3230;3
9875;9291;1858;2
9876;5342;4274;1
9877;3237;4411;1
9878;4604;756;2
9879;2401;3428;2
9880;4148;4020;1
9881;3364;1371;1
9882;2534;306;1
9883;4682;2176;1
9884;8331;1480;1
9885;3211;3755;1
9886;4559;4059;1
9887;9304;3282;2
9888;9311;2864;1
9889;3586;3302;2
9890;7265;3199;1
9891;5664;4913;3
9892;6488;3731;2
9893;739;3015;3
9894;5430;2802;3
9895;8964;1872;1
9896;7456;2434;1
9897;6080;1248;1
9898;1469;2477;2
9899;6534;2872;2
9900;7698;827;3
9901;9174;3986;2
9902;1422;3206;1
9903;301;426;3
9904;2778;611;3
9905;9487;4000;2
9906;9967;4414;1
9907;1982;1824;2
9908;8453;1900;1
9909;3894;3506;3
9910;1175;1844;2
9911;1854;1195;2
9912;6712;740;2
9913;6218;590;1
9914;9443;3376;1
9915;8667;2495;1
9916;4209;983;3
9917;9163;4841;2
9918;8700;1588;1
9919;858;3258;2
9920;9682;3110;1
9921;4206;3112;1
9922;8103;505;3
9923;9093;1106;1
9924;2062;2020;3
9925;7372;2977;3
9926;8243;2939;3
9927;141;4042;2
9928;2748;1094;3
9929;6028;4586;2
9930;7778;4363;1
9931;2535;2393;2
9932;292;777;3
9933;7023;2579;1
9934;9816;3294;3
9935;6684;2167;3
9936;1244;3542;1
9937;5782;530;2
9938;7041;4620;1
9939;951;4221;3
9940;2185;2854;2
9941;4735;3689;2
9942;504;4981;1
9943;1926;2750;2
9944;7231;495;3
9945;1888;2703;1
9946;2516;3247;3
9947;5412;4294;3
9948;2988;3967;2
9949;1518;4670;2
9950;4825;303;1
9951;7442;1432;1
9952;4915;2708;2
9953;1166;2894;3
9954;1895;411;1
9955;3927;1036;1
9956;1963;1552;2
9957;2283;3130;2
9958;4323;3318;3
9959;9518;4746;2
9960;9233;3501;2
9961;7707;2702;1
9962;6441;2667;1
9963;3017;972;1
9964;8371;4449;2
9965;7803;2286;1
9966;939;206;3
9967;1504;3414;1
9968;7076;3875;1
9969;9163;590;3
9970;4004;2176;2
9971;6447;4853;1
9972;2389;354;3
9973;9471;4917;1
9974;809;306;3
9975;6572;2807;1
9976;7411;3067;3
9977;8904;1950;1
9978;2032;4739;1
9979;8076;866;2
9980;1751;1147;3
9981;337;2726;3
9982;9181;3438;2
9983;9299;1261;2
9984;9270;3;3
9985;8436;1665;2
9986;9743;331;1
9987;9186;1952;2
9988;1586;4690;3
9989;2973;4399;2
9990;8574;2338;2
9991;2597;594;1
9992;7786;1950;2
9993;7819;3878;2
9994;9400;2137;1
9995;9362;1116;3
9996;9644;533;2
9997;1407;4057;3
9998;8840;4108;2
9999;3673;2523;2
10000;9720;3372;3
10001;5574;1167;2
10002;8265;4938;2
10003;4596;3371;1
10004;8805;763;1
10005;5976;4774;2
10006;6586;2797;3
10007;7804;2111;2
10008;5251;1321;1
10009;848;1306;3
10010;2392;1505;1
10011;3936;37;3
10012;5583;1531;1
10013;6063;4827;1
10014;2963;2373;1
10015;5682;3344;3
10016;1173;3595;1
10017;5447;3958;3
10018;3655;1187;2
10019;3347;2039;3
10020;5150;1420;2
10021;8823;970;3
10022;9507;382;2
10023;2256;4841;1
10024;2323;1620;1
10025;1192;4187;1
10026;1214;2010;1
10027;8825;616;2
10028;8538;4127;3
10029;2606;3750;1
10030;995;3091;2
10031;1789;2845;3
10032;6478;2551;2
10033;1648;421;3
10034;6264;1775;1
10035;5769;2126;1
10036;1276;4380;2
10037;2072;1823;1
10038;3443;4719;2
10039;5086;3945;2
10040;2927;3147;3
10041;4692;3768;3
10042;2959;4964;1
10043;2882;153;3
10044;4006;3985;1
10045;6558;343;3
10046;7038;1216;3
10047;9748;3342;1
10048;2486;4409;1
10049;9365;4362;2
10050;1787;432;1
10051;529;22;2
10052;3758;4754;2
10053;6058;2037;3
10054;6415;3899;3
10055;2838;4515;3
10056;3781;309;3
10057;2446;2382;3
10058;2580;2265;1
10059;6808;4096;2
10060;8006;3368;2
10061;3139;3686;2
10062;8095;4762;3
10063;7712;2972;1
10064;1328;3578;2
10065;1439;2112;1
10066;6330;210;3
10067;9093;744;2
10068;6999;4915;2
10069;7370;3632;1
10070;6167;2235;2
10071;7262;2746;2
10072;7639;3812;1
10073;3671;2215;3
10074;8892;3841;2
10075;2978;2381;3
10076;5627;1179;2
10077;5026;3245;1
10078;332;570;3
10079;4087;3124;3
10080;5864;2491;2
10081;1182;1434;3
10082;5982;94;1
10083;2527;1332;3
10084;8919;2421;1
10085;4271;4593;1
10086;9638;3709;1
10087;1956;2556;2
10088;2802;2999;1
10089;2976;2498;3
10090;5768;2972;2
10091;2205;309;3
10092;3697;1582;2
10093;9902;3354;1
10094;1350;1979;1
10095;8293;2250;1
10096;1553;910;1
10097;8383;1700;2
10098;4137;3402;2
10099;18;1401;1
10100;5885;3816;3
10101;151;1031;3
10102;9573;3616;3
10103;8650;3375;1
10104;8811;4567;3
10105;1789;2370;2
10106;5773;4335;1
10107;6916;283;2
10108;5092;2804;2
10109;3700;1356;1
10110;638;3462;1
10111;8867;966;1
10112;1047;1456;2
10113;4862;2981;1
10114;3698;265;3
10115;7027;976;2
10116;4434;641;1
10117;4392;1190;1
10118;8347;1452;1
10119;3040;2539;2
10120;8704;457;1
10121;5132;2283;3
10122;9246;2057;1
10123;4834;2925;2
10124;3598;1842;2
10125;2570;4486;3
10126;3672;4979;1
10127;1432;4830;3
10128;6424;3579;2
10129;3059;4543;3
10130;8285;4931;2
10131;7740;3927;1
10132;1838;1170;1
10133;5715;899;3
10134;8150;1799;2
10135;3077;828;2
10136;2146;2332;1
10137;3385;37;2
10138;2766;79;3
10139;1851;312;1
10140;6486;2584;3
10141;8653;2424;1
10142;9464;82;3
10143;896;3522;1
10144;7540;4848;1
10145;8214;2590;3
10146;1882;363;1
10147;1172;2030;1
10148;2845;4821;3
10149;6634;2247;2
10150;3477;1028;2
10151;4465;1251;3
10152;4719;4179;3
10153;4779;626;1
10154;3228;549;3
10155;9756;3804;1
10156;1890;1225;1
10157;3131;3248;3
10158;9702;751;2
10159;353;2487;3
10160;1563;2036;3
10161;4380;2828;3
10162;2052;1972;2
10163;6345;1820;3
10164;6433;3318;1
10165;6769;2503;2
10166;6012;1659;1
10167;6613;2594;2
10168;4053;419;2
10169;3926;3460;2
10170;5636;2603;3
10171;2534;1136;3
10172;9227;4105;3
10173;2980;1797;3
10174;8634;2772;3
10175;2870;470;2
10176;132;1437;3
10177;9543;3060;3
10178;4162;2798;2
10179;3196;722;1
10180;6866;2903;2
10181;3333;90;2
10182;8674;4017;2
10183;1781;4162;2
10184;3733;4693;1
10185;9133;2970;2
10186;3513;2419;3
10187;9154;1883;2
10188;9935;3910;2
10189;7097;225;3
10190;8469;1729;2
10191;8217;3567;1
10192;1457;3879;1
10193;6539;1906;3
10194;2841;712;1
10195;2046;4800;3
10196;2981;1790;1
10197;5692;3836;3
10198;4211;3164;2
10199;4993;4596;3
10200;8095;2536;1
10201;3222;4624;3
10202;9250;2518;1
10203;389;437;1
10204;3837;3471;3
10205;9131;570;2
10206;2348;2955;3
10207;6462;1463;3
10208;8983;1906;1
10209;4342;352;1
10210;1592;1400;2
10211;9943;1469;3
10212;9265;4033;3
10213;6185;4477;1
10214;9044;4835;2
10215;9232;165;3
10216;3467;2919;1
10217;5724;2889;2
10218;9944;3671;2
10219;5422;3712;2
10220;2701;2182;1
10221;3263;2577;2
10222;8370;3746;1
10223;9895;18;1
10224;836;1855;2
10225;52;1296;3
10226;4114;4442;1
10227;7848;1568;3
10228;4234;2540;1
10229;5254;2867;1
10230;1085;3269;2
10231;8002;1767;1
10232;2750;1708;2
10233;1487;1459;1
10234;3770;2942;1
10235;4135;1559;1
10236;7736;2648;1
10237;9237;3771;3
10238;3114;674;3
10239;7102;4103;2
10240;7059;1948;3
10241;9147;1030;2
10242;5960;4742;1
10243;2136;3463;1
10244;486;4880;3
10245;8309;2380;1
10246;638;2078;1
10247;4652;3923;2
10248;156;832;2
10249;716;4567;3
10250;8283;3289;1
10251;680;2706;1
10252;5068;4448;1
10253;1271;2208;3
10254;5483;682;3
10255;5525;906;3
10256;1121;2830;1
10257;5672;3890;3
10258;9220;4407;2
10259;4889;4565;1
10260;2498;4557;2
10261;2961;3273;3
10262;5418;1987;2
10263;1614;3203;1
10264;6345;3810;1
10265;4222;4094;3
10266;7508;1554;2
10267;4023;2785;1
10268;5914;152;1
10269;3267;3806;3
10270;3232;3082;2
10271;9945;975;2
10272;8343;456;3
10273;4989;2074;2
10274;9932;3192;1
10275;2793;3909;2
10276;6737;2766;2
10277;1481;1250;2
10278;4562;3027;3
10279;6410;4671;1
10280;3988;1674;2
10281;9988;2788;2
10282;1793;3461;3
10283;5479;1141;1
10284;6919;4467;1
10285;8763;2608;2
10286;7505;1453;2
10287;2311;2886;3
10288;7300;2435;2
10289;588;2121;3
10290;1870;2505;1
10291;1486;3472;1
10292;3235;1859;3
10293;8017;1540;1
10294;53;1564;1
10295;5753;4149;1
10296;945;3412;1
10297;8466;3212;2
10298;5920;4384;3
10299;2688;4349;3
10300;1648;3957;2
10301;2461;3942;3
10302;1602;3133;3
10303;7076;48;3
10304;8313;1803;2
10305;3927;49;3
10306;1730;1566;2
10307;6709;3;1
10308;8361;170;1
10309;6867;4010;1
10310;5643;2699;1
10311;8057;3665;2
10312;3580;2179;3
10313;3777;1844;3
10314;4873;2667;1
10315;909;2465;2
10316;5315;1912;1
10317;5235;1855;2
10318;765;3302;2
10319;7062;4558;1
10320;6398;2103;2
10321;4137;3139;1
10322;6490;4745;2
10323;9909;563;1
10324;8359;638;3
10325;7573;4914;2
10326;4936;3540;2
10327;3151;207;3
10328;440;2385;1
10329;3886;3784;1
10330;9223;4520;1
10331;7273;3594;1
10332;7514;1638;2
10333;7352;310;3
10334;6755;3487;2
10335;969;1050;1
10336;7476;4245;3
10337;9671;3423;3
10338;5501;838;1
10339;39;1972;1
10340;6374;1029;3
10341;4832;656;1
10342;451;3711;2
10343;9596;3405;1
10344;648;4597;3
10345;8993;1799;2
10346;2147;2698;3
10347;841;809;2
10348;3584;3302;3
10349;6535;1364;2
10350;7434;729;2
10351;6648;3643;3
10352;4480;4939;2
10353;3809;1772;3
10354;8683;4037;2
10355;3616;426;2
10356;6570;3710;2
10357;1879;372;1
10358;8670;3947;1
10359;3153;393;2
10360;2733;2192;3
10361;4121;3880;2
10362;7613;168;1
10363;1669;2596;1
10364;4459;4202;1
10365;5376;250;1
10366;3081;9;2
10367;6098;2894;3
10368;205;3579;1
10369;6440;3648;2
10370;8080;1040;1
10371;717;870;1
10372;6637;4009;1
10373;4915;1434;1
10374;7248;1419;1
10375;854;3647;3
10376;2336;1057;1
10377;4059;4872;1
10378;6496;1680;3
10379;4662;529;2
10380;3039;1933;1
10381;154;4853;3
10382;1053;381;3
10383;6482;1427;1
10384;9925;4535;1
10385;8765;3446;3
10386;6216;3336;1
10387;1119;155;1
10388;6704;4652;3
10389;6086;3407;1
10390;7047;919;1
10391;9675;4636;1
10392;1386;1714;1
10393;1613;4975;2
10394;1699;101;3
10395;7940;185;2
10396;7838;2158;3
10397;4571;1479;1
10398;9226;4319;2
10399;8036;2775;3
10400;6259;1068;3
10401;6649;809;1
10402;3361;4592;3
10403;1242;2765;3
10404;696;609;2
10405;8844;1635;3
10406;7318;1979;1
10407;917;884;3
10408;4180;3418;2
10409;1491;2125;1
10410;2024;4612;2
10411;1653;132;3
10412;2910;613;2
10413;1914;1232;2
10414;6691;468;1
10415;5457;2781;3
10416;1253;2327;2
10417;7595;3499;3
10418;5997;2237;2
10419;8580;2582;2
10420;1949;538;1
10421;4060;2797;1
10422;3377;963;3
10423;4026;747;2
10424;1977;1380;3
10425;2775;1480;3
10426;8282;164;3
10427;9931;2643;2
10428;5955;4100;3
10429;9861;1173;3
10430;4281;3507;1
10431;8287;3291;1
10432;8934;417;3
10433;575;178;2
10434;4124;4962;3
10435;9644;3753;3
10436;8961;2697;3
10437;9863;230;3
10438;6673;452;1
10439;2894;1346;3
10440;9188;4092;1
10441;7788;237;2
10442;599;4523;3
10443;4163;960;1
10444;1964;763;3
10445;4858;386;2
10446;8561;1747;2
10447;1026;2529;2
10448;8096;2567;2
10449;5740;1407;1
10450;2171;2709;1
10451;7602;629;2
10452;6139;1597;1
10453;9083;4421;3
10454;5455;2845;2
10455;4566;3514;2
10456;6438;2656;3
10457;2450;787;3
10458;3684;3761;1
10459;4598;4909;1
10460;1606;1328;2
10461;7064;2690;3
10462;7470;3925;1
10463;2931;4499;1
10464;5675;2780;1
10465;2087;1504;2
10466;6905;4209;3
10467;3310;1506;1
10468;7932;1284;3
10469;3122;1271;1
10470;8108;252;2
10471;6631;3446;2
10472;8324;3187;3
10473;6940;1463;1
10474;4618;2179;1
10475;9795;1229;3
10476;7440;283;2
10477;163;1643;1
10478;8899;172;2
10479;8443;4382;1
10480;8772;4919;3
10481;5277;298;1
10482;8932;2463;1
10483;3084;4134;1
10484;1658;3071;2
10485;4625;971;2
10486;1274;4706;1
10487;3894;3557;2
10488;151;3868;1
10489;8345;2198;3
10490;7616;1575;1
10491;8001;2051;2
10492;8803;3447;1
10493;8985;406;3
10494;9868;894;3
10495;2056;4622;1
10496;6459;2106;2
10497;5527;1145;1
10498;6544;1129;2
10499;5268;474;3
10500;7626;3657;3
10501;4105;1080;1
10502;9783;2273;3
10503;8827;2726;2
10504;4338;6;3
10505;9148;275;1
10506;3914;4808;2
10507;750;3587;2
10508;3415;2426;2
10509;3380;3960;3
10510;2098;4394;2
10511;2695;1895;3
10512;873;2810;2
10513;5570;3225;1
10514;7668;80;1
10515;2114;837;1
10516;9326;3403;3
10517;3768;1732;1
10518;6611;3967;3
10519;8566;1089;3
10520;4156;2357;3
10521;8262;3553;2
10522;4645;2778;3
10523;6275;1069;2
10524;270;3048;2
10525;7980;168;2
10526;8987;2477;3
10527;7503;3914;1
10528;5829;4985;1
10529;7067;1754;2
10530;29;2715;3
10531;8808;3577;1
10532;8418;4170;2
10533;3451;4180;1
10534;9993;546;1
10535;5321;4049;2
10536;2150;2308;3
10537;1190;2284;2
10538;3931;4094;3
10539;8572;2868;1
10540;4721;2831;1
10541;8394;4161;1
10542;4087;2305;2
10543;1188;4297;1
10544;1323;16;1
10545;3714;2312;1
10546;9785;4458;2
10547;1994;2970;1
10548;8398;4965;1
10549;3490;1713;1
10550;9415;3386;1
10551;3514;3339;3
10552;2311;3090;2
10553;1146;3988;2
10554;6700;4861;1
10555;2932;4491;3
10556;1488;3857;1
10557;7023;4501;1
10558;9111;3011;3
10559;1382;2449;2
10560;8154;438;2
10561;939;1841;2
10562;1066;1167;2
10563;5162;3067;2
10564;7031;3706;3
10565;2895;2889;2
10566;575;1355;1
10567;3718;1207;2
10568;8151;4476;3
10569;1124;3076;3
10570;4680;2897;3
10571;627;2399;2
10572;3870;4361;1
10573;3832;354;1
10574;9885;1765;1
10575;5435;4558;1
10576;3393;2875;2
10577;7155;1932;2
10578;9392;1063;2
10579;1320;138;1
10580;8339;2631;3
10581;6054;2437;3
10582;5647;532;1
10583;2141;2504;3
10584;9989;1999;2
10585;3511;456;2
10586;4930;921;3
10587;7710;793;3
10588;3309;2533;1
10589;1938;3563;1
10590;6287;1942;2
10591;7705;3872;2
10592;1765;3708;3
10593;1280;2950;2
10594;2407;4679;2
10595;8871;139;2
10596;5685;3716;3
10597;5130;2922;2
10598;7264;3000;2
10599;4955;4368;3
10600;4288;4171;1
10601;8962;2708;2
10602;4317;2945;2
10603;5678;4017;1
10604;3934;3130;3
10605;5177;1104;3
10606;1143;3105;1
10607;5512;3172;2
10608;9707;4274;1
10609;9002;3666;1
10610;5095;3827;3
10611;4787;2514;2
10612;9231;2030;1
10613;6547;3200;3
10614;2554;4988;3
10615;7622;602;3
10616;6404;4148;2
10617;3678;2334;3
10618;4151;1982;3
10619;653;1062;3
10620;8080;1293;3
10621;6163;4224;1
10622;5497;868;1
10623;3497;1529;3
10624;4298;1729;1
10625;355;391;3
10626;7639;4276;3
10627;3173;4109;1
10628;2098;4167;2
10629;1143;2556;3
10630;9826;4075;3
10631;1560;4806;2
10632;2400;3133;3
10633;4042;4437;3
10634;3032;3715;3
10635;6549;4333;1
10636;185;4492;2
10637;6617;4653;2
10638;7807;415;2
10639;7619;1549;1
10640;4821;4325;1
10641;3996;2076;1
10642;5857;1473;1
10643;6318;2406;3
10644;5093;1558;1
10645;1524;749;2
10646;2680;3696;2
10647;387;1663;2
10648;7615;3559;3
10649;1660;3608;3
10650;4851;1770;1
10651;248;4503;3
10652;4825;1460;3
10653;3821;4895;3
10654;4100;4297;3
10655;3832;1433;2
10656;1138;1524;1
10657;4845;2659;1
10658;2099;3486;2
10659;4862;3283;3
10660;1369;2196;3
10661;9750;1462;2
10662;4056;1012;3
10663;6325;1498;2
10664;5247;1384;1
10665;7385;2499;3
10666;2471;1230;2
10667;1348;1008;3
10668;8958;555;3
10669;7125;1839;2
10670;8486;4610;1
10671;2817;2987;3
10672;3407;3865;2
10673;6129;4667;3
10674;9626;3779;1
10675;4977;3991;2
10676;4472;4146;1
10677;5381;23;2
10678;4032;3019;1
10679;9349;3537;2
10680;1416;1331;1
10681;9978;4353;2
10682;2157;3337;1
10683;5923;1149;2
10684;7222;2090;1
10685;3257;30;2
10686;7447;4784;3
10687;5704;1941;2
10688;1346;878;2
10689;229;4148;3
10690;2531;4412;1
10691;4992;642;1
10692;2253;4582;1
10693;6459;1964;2
10694;1997;184;2
10695;8542;3995;2
10696;9843;290;2
10697;1662;1036;2
10698;7414;4230;1
10699;453;2103;1
10700;6349;4899;3
10701;2492;1458;1
10702;8829;384;3
10703;1130;3250;3
10704;4009;401;3
10705;648;3632;2
10706;9183;1337;2
10707;1813;2635;2
10708;9461;727;2
10709;7089;882;1
10710;5094;3703;1
10711;4952;2441;3
10712;5582;2256;1
10713;3424;2934;1
10714;9343;417;2
10715;5421;2316;1
10716;4887;3912;3
10717;4294;4123;1
10718;3280;2197;1
10719;1627;4160;1
10720;670;293;2
10721;7883;3813;1
10722;204;4066;1
10723;1640;4797;2
10724;4095;4096;2
10725;2033;210;3
10726;1895;2515;1
10727;9534;335;3
10728;8339;188;3
10729;5570;607;1
10730;5723;2586;2
10731;6628;1566;2
10732;1861;2765;1
10733;8511;2792;3
10734;345;3821;3
10735;774;4507;3
10736;7491;4077;3
10737;7344;3417;3
10738;6474;439;1
10739;4310;3154;2
10740;2814;3837;1
10741;8182;1619;3
10742;1630;956;1
10743;3377;3804;1
10744;250;2301;3
10745;314;3159;2
10746;858;3310;2
10747;5471;2897;2
10748;1898;2302;1
10749;31;1628;1
10750;2474;4958;2
10751;228;688;3
10752;6790;4409;3
10753;237;3785;2
10754;6747;4337;1
10755;4377;3369;1
10756;3853;2289;2
10757;787;4643;3
10758;7232;401;1
10759;2872;1261;2
10760;7197;2643;1
10761;7142;1649;2
10762;910;1609;2
10763;6486;437;2
10764;3676;869;1
10765;5673;4540;3
10766;5743;3944;2
10767;1495;4859;3
10768;1470;3038;3
10769;1161;1214;2
10770;867;3437;2
10771;3932;3192;3
10772;7356;390;3
10773;3574;1711;2
10774;8147;811;1
10775;180;3437;1
10776;9400;1811;1
10777;788;1145;2
10778;4945;1456;1
10779;6785;1157;3
10780;6921;583;3
10781;4222;4929;2
10782;60;4436;1
10783;5485;1496;1
10784;9837;2176;2
10785;5752;2044;3
10786;924;2869;1
10787;4978;2951;3
10788;7148;2784;1
10789;4128;3989;2
10790;1840;314;1
10791;3917;2740;1
10792;3973;1788;2
10793;8370;4911;1
10794;8157;2190;2
10795;4391;3788;3
10796;3035;3759;2
10797;4272;2928;3
10798;6072;2934;2
10799;6686;3184;1
10800;6184;52;2
10801;5932;403;1
10802;3850;3977;1
10803;8312;3324;3
10804;8673;1764;3
10805;2994;727;2
10806;6457;1789;1
10807;9892;161;3
10808;4082;741;3
10809;3696;116;1
10810;7188;1141;3
10811;2245;4189;3
10812;5799;1221;3
10813;6273;3269;3
10814;7520;4523;1
10815;2577;373;1
10816;1801;3867;2
10817;7497;1397;2
10818;1960;232;2
10819;2060;1694;1
10820;2702;1031;3
10821;6148;1877;3
10822;8678;3807;3
10823;7799;1361;2
10824;6926;2975;2
10825;4524;919;1
10826;6624;149;2
10827;167;4397;3
10828;6187;2681;3
10829;1775;2962;3
10830;7149;2376;2
10831;2858;1680;1
10832;4057;622;2
10833;692;547;2
10834;355;468;3
10835;2352;2646;2
10836;6193;73;3
10837;7299;3312;2
10838;5931;589;1
10839;321;3107;1
10840;2313;977;2
10841;5136;2620;3
10842;2013;3745;1
10843;3268;1242;2
10844;4189;1368;1
10845;2660;3312;1
10846;3055;445;2
10847;6668;3585;2
10848;9538;1798;1
10849;7041;2717;1
10850;3701;1670;1
10851;6195;2944;1
10852;5591;1867;3
10853;2592;1230;1
10854;5063;4937;3
10855;4812;4068;3
10856;1126;4876;3
10857;7145;683;2
10858;5079;2720;1
10859;5433;1419;3
10860;3987;3380;3
10861;4279;487;3
10862;5315;3004;2
10863;4558;334;2
10864;3984;4420;2
10865;6469;240;3
10866;6983;4307;3
10867;8098;344;2
10868;5797;4211;2
10869;4153;2654;2
10870;2489;400;1
10871;4211;230;1
10872;9592;1482;3
10873;8811;2773;1
10874;9553;1183;3
10875;9395;4817;3
10876;4211;694;2
10877;8159;3142;3
10878;2806;3082;2
10879;4525;2439;2
10880;6933;3355;2
10881;6701;3795;2
10882;599;22;1
10883;7040;559;1
10884;5406;762;2
10885;7166;937;2
10886;1855;296;3
10887;7959;4373;3
10888;3039;686;2
10889;1379;3427;2
10890;4183;1978;2
10891;8809;3170;1
10892;6807;1589;1
10893;9352;255;2
10894;7568;2881;3
10895;8599;883;2
10896;8741;1559;2
10897;5001;4252;2
10898;3312;99;2
10899;4464;141;3
10900;9213;4573;2
10901;8211;441;2
10902;9796;462;2
10903;4148;2312;2
10904;7005;4371;1
10905;1152;3350;3
