2806;2013-01-23;883;9150;доставлен
2807;2002-11-08;2722;5291;отменен
2808;2015-11-01;2460;14259;оформлен
2809;2020-05-25;1724;11932;оформлен
2810;2017-04-18;1432;12761;доставлен
2811;2002-08-06;578;6205;отменен
2812;2005-07-16;24;4585;оформлен
2813;2014-07-05;2523;8034;оформлен
2814;2003-10-23;2600;10664;отменен
2815;2005-04-20;2058;12890;оформлен
2816;2010-11-22;1003;10381;оформлен
2817;2003-05-14;1411;13233;оформлен
2818;2021-07-18;220;10841;отменен
2819;2013-09-25;673;12235;оформлен
2820;2018-06-02;1543;2491;отменен
2821;2020-08-11;2246;3212;доставлен
2822;2019-02-12;2960;8997;доставлен
2823;2010-10-21;328;8682;доставлен
2824;2017-02-10;764;3023;отменен
2825;2018-05-16;1867;8048;отменен
2826;2010-11-27;1695;1621;отменен
2827;2016-09-27;2442;527;отменен
2828;2005-04-24;2374;851;отменен
2829;2019-05-13;2175;14086;оформлен
2830;2000-07-19;1896;8825;доставлен
2831;2007-02-01;2562;9694;доставлен
2832;2009-06-16;1136;2254;отменен
2833;2008-08-08;2905;844;оформлен
2834;2011-08-03;844;3363;оформлен
2835;2002-02-19;586;12756;оформлен
2836;2006-06-23;215;964;доставлен
2837;2005-04-02;260;2650;доставлен
2838;2013-07-27;2749;2835;отменен
2839;2008-06-08;2524;8377;отменен
2840;2010-09-02;2188;523;доставлен
2841;2006-10-22;2024;7703;отменен
2842;2019-07-13;2063;11293;оформлен
2843;2011-08-08;1655;3341;отменен
2844;2023-07-31;2116;1911;оформлен
2845;2015-12-29;131;12398;оформлен
2846;2013-03-26;27;6835;оформлен
2847;2005-05-07;2915;10875;доставлен
2848;2022-01-23;2878;9695;доставлен
2849;2008-11-24;82;10605;отменен
2850;2014-04-19;774;12186;оформлен
2851;2010-10-24;2523;11798;оформлен
2852;2011-04-23;2532;6363;доставлен
2853;2007-09-06;2518;2388;оформлен
2854;2011-10-06;835;14904;оформлен
2855;2010-10-02;420;6516;оформлен
2856;2015-01-09;2180;103;отменен
2857;2009-01-09;1705;3035;оформлен
2858;2018-01-07;2080;8178;отменен
2859;2019-03-18;695;9480;доставлен
2860;2010-07-14;1305;7609;доставлен
2861;2010-08-25;2079;13898;оформлен
2862;2022-02-27;1746;1024;доставлен
2863;2017-09-07;602;1540;доставлен
2864;2021-09-12;1762;5373;отменен
2865;2008-11-23;1040;549;доставлен
2866;2013-07-02;40;12049;отменен
2867;2008-11-24;1765;9625;оформлен
2868;2013-07-01;152;3698;доставлен
2869;2008-08-31;775;1105;отменен
2870;2018-03-10;2510;9351;отменен
2871;2014-10-16;2340;5521;оформлен
2872;2009-03-02;45;195;доставлен
2873;2008-01-25;270;4269;отменен
2874;2001-06-20;50;3798;отменен
2875;2021-03-29;1462;8267;отменен
2876;2005-04-19;521;11678;доставлен
2877;2018-12-31;1503;7573;оформлен
2878;2008-03-30;900;3009;отменен
2879;2005-08-26;2035;9110;оформлен
2880;2003-08-08;347;7807;доставлен
2881;2002-05-08;2384;2831;доставлен
2882;2012-11-21;2229;6225;доставлен
2883;2004-07-11;2364;8119;отменен
2884;2007-12-16;569;1219;оформлен
2885;2007-09-29;2953;2699;отменен
2886;2006-04-05;1661;7278;доставлен
2887;2023-08-04;620;9652;оформлен
2888;2004-04-22;2811;8470;доставлен
2889;2022-06-30;2633;7736;доставлен
2890;2018-03-11;842;14476;доставлен
2891;2007-11-27;709;3568;оформлен
2892;2003-12-19;2630;2259;отменен
2893;2009-03-26;706;4580;отменен
2894;2003-03-25;849;6382;оформлен
2895;2022-09-01;2032;12489;оформлен
2896;2018-10-14;2573;11347;доставлен
2897;2007-10-25;2435;8938;отменен
2898;2013-11-07;410;6066;оформлен
2899;2014-05-06;2381;3292;оформлен
2900;2001-10-25;2102;4757;доставлен
2901;2004-06-26;800;8461;отменен
2902;2019-03-08;1605;10764;отменен
2903;2002-02-01;531;13850;оформлен
2904;2010-06-22;944;6825;оформлен
2905;2019-11-30;280;1521;отменен
2906;2018-02-20;799;3037;оформлен
2907;2013-12-17;1341;7743;отменен
2908;2011-12-07;1295;11499;оформлен
2909;2021-09-27;285;8131;оформлен
2910;2010-07-21;773;4108;доставлен
2911;2014-07-21;1993;7942;доставлен
2912;2003-01-21;1371;3947;доставлен
2913;2001-04-02;2113;9290;доставлен
2914;2005-08-14;2919;10293;оформлен
2915;2016-11-19;2038;9040;отменен
2916;2002-08-30;2232;6701;отменен
2917;2002-02-11;1130;6558;доставлен
2918;2011-08-14;1358;4828;доставлен
2919;2002-11-13;73;10872;доставлен
2920;2011-01-25;2173;7923;отменен
2921;2007-07-28;1056;995;доставлен
2922;2005-10-13;1218;7387;отменен
2923;2020-11-11;2939;3163;оформлен
2924;2021-12-30;859;10583;отменен
2925;2013-09-15;821;11811;оформлен
2926;2006-10-17;465;5510;отменен
2927;2021-06-15;232;365;доставлен
2928;2023-03-05;401;10858;оформлен
2929;2015-02-14;2109;1732;доставлен
2930;2014-06-29;2595;1705;отменен
2931;2010-06-07;2963;14303;отменен
2932;2018-02-14;2866;11546;доставлен
2933;2021-10-09;1500;11549;оформлен
2934;2010-03-25;1813;1483;отменен
2935;2003-01-21;2939;10452;отменен
2936;2008-11-05;148;4643;доставлен
2937;2012-10-22;2761;6839;оформлен
2938;2014-09-09;257;10306;доставлен
2939;2021-04-07;2189;1937;оформлен
2940;2006-07-05;1036;10145;отменен
2941;2014-07-03;1453;14363;отменен
2942;2019-05-09;1329;14998;оформлен
2943;2016-04-05;14;10161;доставлен
2944;2019-03-02;1341;6386;оформлен
2945;2022-06-07;971;2840;доставлен
2946;2003-02-13;1938;4819;отменен
2947;2021-08-16;958;2534;доставлен
2948;2020-04-03;1727;2028;отменен
2949;2019-12-19;1288;10766;доставлен
2950;2021-11-17;2403;9324;оформлен
2951;2022-03-09;951;9503;доставлен
2952;2007-06-16;978;8406;доставлен
2953;2000-06-25;1296;10787;отменен
2954;2008-06-15;1308;9078;доставлен
2955;2018-02-03;2832;2785;доставлен
2956;2017-05-15;1665;8140;оформлен
2957;2022-05-29;920;12200;отменен
2958;2007-08-16;635;8704;оформлен
2959;2000-08-09;1486;8785;отменен
2960;2006-12-22;9;824;доставлен
2961;2017-12-02;2194;10235;доставлен
2962;2011-08-25;1975;2850;доставлен
2963;2011-09-18;1514;6839;доставлен
2964;2003-03-16;974;2024;оформлен
2965;2011-02-18;2239;10203;отменен
2966;2015-04-09;1947;6021;доставлен
2967;2022-05-05;143;3202;отменен
2968;2017-04-02;2295;11349;доставлен
2969;2018-12-01;2608;11932;отменен
2970;2012-03-06;1271;7417;доставлен
2971;2023-02-08;793;1302;отменен
2972;2016-09-23;1908;3095;оформлен
2973;2021-02-25;1732;12073;отменен
2974;2009-03-23;1547;9492;отменен
2975;2018-09-29;1571;6627;оформлен
2976;2018-04-01;1203;6558;оформлен
2977;2016-03-15;2229;11373;оформлен
2978;2018-01-28;2115;12661;отменен
2979;2017-08-26;1854;12021;доставлен
2980;2002-01-15;980;4159;доставлен
2981;2019-03-07;858;3156;доставлен
2982;2004-07-05;1737;10593;отменен
2983;2023-03-02;2650;3504;отменен
2984;2017-03-01;2434;2766;отменен
2985;2021-08-10;69;4174;доставлен
2986;2012-11-02;2537;8737;оформлен
2987;2005-05-18;437;3037;оформлен
2988;2011-02-15;2142;5798;отменен
2989;2003-07-15;1364;5144;доставлен
2990;2021-05-06;1212;11822;оформлен
2991;2015-02-23;1420;12851;отменен
2992;2003-07-22;1488;3529;оформлен
2993;2019-07-29;2668;4052;доставлен
2994;2009-09-11;2250;5973;доставлен
2995;2016-03-18;366;7647;отменен
2996;2014-01-21;2269;13889;отменен
2997;2021-08-01;331;10973;доставлен
2998;2019-11-23;2831;2478;доставлен
2999;2010-10-29;2178;4921;отменен
3000;2015-05-16;558;10156;отменен
3001;2002-12-22;2526;9474;оформлен
3002;2002-05-05;166;9359;доставлен
3003;2008-11-07;2953;5570;оформлен
3004;2021-07-11;1122;1053;оформлен
3005;2010-07-09;1881;5990;оформлен
3006;2016-09-28;371;9983;оформлен
3007;2012-10-18;1814;13056;оформлен
3008;2013-11-23;2684;2307;отменен
3009;2017-10-25;2035;11117;оформлен
3010;2016-07-01;2561;3511;доставлен
3011;2008-05-30;1907;121;отменен
3012;2019-01-17;1762;2898;оформлен
3013;2004-09-18;849;12504;отменен
3014;2011-03-18;527;6949;отменен
3015;2016-10-27;1661;4368;отменен
3016;2001-12-28;288;3528;доставлен
3017;2002-06-13;2299;11704;отменен
3018;2000-07-14;1657;720;доставлен
3019;2016-02-28;346;13202;отменен
3020;2000-09-16;2270;13857;доставлен
3021;2002-11-12;2532;12072;доставлен
3022;2019-02-13;1543;11291;доставлен
3023;2000-12-13;903;12198;оформлен
3024;2002-10-24;1589;10399;доставлен
3025;2016-07-12;1519;12233;доставлен
3026;2017-04-21;73;1396;оформлен
3027;2004-11-28;2464;2318;отменен
3028;2013-07-14;1020;4580;доставлен
3029;2001-06-15;2418;14220;отменен
3030;2018-01-05;67;14914;оформлен
3031;2023-02-10;519;3943;оформлен
3032;2001-11-04;1710;13024;отменен
3033;2013-03-18;307;7018;оформлен
3034;2003-06-02;1604;1609;доставлен
3035;2022-08-21;885;14164;оформлен
3036;2018-04-17;2322;967;оформлен
3037;2004-11-25;679;11754;доставлен
3038;2022-12-21;1869;2752;отменен
3039;2005-11-08;50;13922;оформлен
3040;2012-12-07;1037;8154;отменен
3041;2014-11-17;1332;1619;оформлен
3042;2021-09-20;1674;14863;оформлен
3043;2015-02-17;272;14482;оформлен
3044;2011-11-27;1944;4628;оформлен
3045;2012-10-01;2055;10411;отменен
3046;2020-08-31;1834;13822;доставлен
3047;2004-11-13;2665;201;доставлен
3048;2005-06-25;2624;3960;доставлен
3049;2012-03-30;1970;7858;оформлен
3050;2007-12-13;472;7033;отменен
3051;2019-11-03;112;9730;доставлен
3052;2023-05-08;214;12484;доставлен
3053;2017-03-15;1084;8478;оформлен
3054;2014-12-19;2131;14369;доставлен
3055;2019-09-03;1119;2285;оформлен
3056;2000-12-09;2503;14413;оформлен
3057;2006-01-18;2405;11978;доставлен
3058;2005-06-29;100;6870;доставлен
3059;2008-09-21;2921;13558;доставлен
3060;2018-12-24;511;3426;оформлен
3061;2022-10-31;1400;8145;оформлен
3062;2014-12-14;2357;14673;отменен
3063;2008-12-02;1795;12733;доставлен
3064;2018-04-28;1704;3486;оформлен
3065;2022-09-25;1526;7724;доставлен
3066;2021-03-03;2825;8979;оформлен
3067;2014-09-26;42;12059;доставлен
3068;2017-09-22;371;2928;оформлен
3069;2006-01-20;1263;8153;доставлен
3070;2007-12-22;1953;4126;доставлен
3071;2003-09-29;2782;11952;доставлен
3072;2001-08-12;2618;1501;отменен
3073;2003-06-22;2590;14697;оформлен
3074;2021-07-23;851;13088;оформлен
3075;2006-02-15;2464;663;оформлен
3076;2002-04-18;1291;12497;доставлен
3077;2014-02-28;554;5939;оформлен
3078;2001-12-16;1384;2104;оформлен
3079;2000-12-06;1266;7578;отменен
3080;2013-03-01;1446;5356;отменен
3081;2011-02-27;293;12523;доставлен
3082;2014-10-25;1384;11834;оформлен
3083;2018-04-12;792;11531;доставлен
3084;2023-08-23;556;4344;оформлен
3085;2002-07-21;1222;10678;отменен
3086;2021-05-23;979;12766;отменен
3087;2010-12-07;2936;5941;отменен
3088;2011-06-24;64;1664;отменен
3089;2019-10-01;1991;9376;отменен
3090;2010-07-11;2904;5834;оформлен
3091;2022-09-25;2165;7086;отменен
3092;2016-03-28;2641;13080;оформлен
3093;2017-02-04;392;314;отменен
3094;2013-03-18;2492;9309;отменен
3095;2019-08-09;2185;11917;оформлен
3096;2014-01-01;1628;11663;отменен
3097;2019-06-03;2956;3524;оформлен
3098;2012-02-28;1798;3484;отменен
3099;2000-10-09;536;3091;доставлен
3100;2012-03-26;2197;12072;отменен
3101;2004-05-01;629;14991;оформлен
3102;2022-02-18;1334;4995;оформлен
3103;2018-11-27;2962;6171;отменен
3104;2007-05-29;1814;7916;отменен
3105;2023-05-13;2592;11410;отменен
3106;2002-08-25;943;7366;отменен
3107;2011-02-14;1513;13090;доставлен
3108;2017-03-31;1079;9270;оформлен
3109;2011-04-01;250;2132;оформлен
3110;2000-07-24;2835;4739;отменен
3111;2002-08-29;1898;8566;отменен
3112;2011-06-04;961;3127;оформлен
3113;2020-08-08;2423;13781;отменен
3114;2023-07-12;209;13295;доставлен
3115;2010-06-29;1602;266;оформлен
3116;2010-11-25;2594;6423;оформлен
3117;2018-06-24;862;1341;оформлен
3118;2010-07-06;758;5524;доставлен
3119;2004-06-23;1031;3955;оформлен
3120;2017-02-26;2963;5646;отменен
3121;2005-12-01;1938;10902;оформлен
3122;2018-11-19;1864;3522;доставлен
3123;2004-03-29;1845;9545;оформлен
3124;2017-06-10;2558;2689;доставлен
3125;2007-06-16;350;2446;отменен
3126;2003-09-27;310;9487;отменен
3127;2009-07-09;276;8416;отменен
3128;2018-11-20;2307;4696;доставлен
3129;2002-05-01;2316;133;доставлен
3130;2005-02-03;1315;746;отменен
3131;2008-08-13;1167;6045;доставлен
3132;2002-09-17;2624;9835;доставлен
3133;2014-07-04;1578;12404;отменен
3134;2009-03-18;731;7912;оформлен
3135;2020-01-27;833;8692;оформлен
3136;2009-04-23;113;9538;отменен
3137;2001-02-06;904;9324;оформлен
3138;2015-04-06;573;14459;оформлен
3139;2019-03-22;2174;2926;оформлен
3140;2010-05-21;1544;11988;отменен
3141;2010-12-27;482;6648;доставлен
3142;2022-11-04;1085;7219;оформлен
3143;2009-03-06;1217;6621;оформлен
3144;2023-04-18;1931;2723;доставлен
3145;2018-11-10;32;5826;отменен
3146;2018-09-03;962;7831;доставлен
3147;2018-01-28;37;7277;отменен
3148;2004-10-11;2307;6327;отменен
3149;2000-05-23;922;3076;оформлен
3150;2008-02-28;811;6524;доставлен
3151;2021-12-31;1275;3841;оформлен
3152;2001-11-26;2840;3106;оформлен
3153;2016-03-20;1615;11442;отменен
3154;2004-10-20;2526;3052;оформлен
3155;2013-09-13;754;10430;оформлен
3156;2008-06-01;732;4334;отменен
3157;2006-01-31;1308;5778;отменен
3158;2021-04-18;893;5377;доставлен
3159;2019-04-09;305;10980;оформлен
3160;2010-01-30;2127;13557;отменен
3161;2002-02-02;2036;3666;доставлен
3162;2018-10-18;585;4709;оформлен
3163;2001-08-24;2388;2840;доставлен
3164;2015-06-11;105;11867;отменен
3165;2011-09-15;240;6812;доставлен
3166;2000-02-19;1452;10961;отменен
3167;2004-10-08;496;8279;отменен
3168;2004-12-27;2032;8088;отменен
3169;2014-09-25;2251;1088;оформлен
3170;2019-11-13;541;7423;отменен
3171;2018-04-24;2815;7760;доставлен
3172;2019-10-17;2289;13458;доставлен
3173;2003-11-19;1355;8291;доставлен
3174;2016-05-17;2918;6269;оформлен
3175;2023-07-20;2594;10942;доставлен
3176;2002-10-11;852;4132;отменен
3177;2009-01-21;622;3972;отменен
3178;2018-09-25;875;11896;доставлен
3179;2018-12-13;1948;3793;доставлен
3180;2012-05-04;1996;4534;отменен
3181;2018-10-18;1084;8840;оформлен
3182;2022-01-08;1528;860;доставлен
3183;2014-12-19;1791;14081;отменен
3184;2014-01-30;2545;8124;оформлен
3185;2009-12-21;2182;12314;оформлен
3186;2019-12-10;2768;12452;доставлен
3187;2004-06-25;727;7237;отменен
3188;2012-07-20;1844;14571;доставлен
3189;2006-08-09;383;1712;доставлен
3190;2007-10-20;901;6838;доставлен
3191;2010-10-29;2217;7294;отменен
3192;2023-05-02;93;5368;доставлен
3193;2012-01-20;1683;12379;оформлен
3194;2009-08-21;2126;8729;доставлен
3195;2005-02-14;34;8443;отменен
3196;2001-11-22;2538;5276;оформлен
3197;2018-01-14;1180;3256;оформлен
3198;2015-07-12;414;3738;отменен
3199;2017-10-23;16;807;оформлен
3200;2012-02-16;2643;8756;отменен
3201;2023-04-06;1072;2952;доставлен
3202;2019-12-08;1377;611;доставлен
3203;2000-08-10;2106;7632;оформлен
3204;2020-08-06;1541;4456;отменен
3205;2021-06-22;1558;1431;доставлен
3206;2011-05-15;170;3785;оформлен
3207;2007-04-11;738;6858;доставлен
3208;2016-02-04;1485;8065;отменен
3209;2012-10-30;2928;115;отменен
3210;2013-10-07;1181;11983;доставлен
3211;2016-12-28;2749;918;отменен
3212;2015-07-09;887;12841;отменен
3213;2003-11-25;2830;8976;отменен
3214;2001-07-23;1659;1401;отменен
3215;2004-11-10;41;14545;отменен
3216;2001-02-03;1823;12210;доставлен
3217;2009-10-27;382;5146;оформлен
3218;2005-03-18;530;6358;оформлен
3219;2014-05-06;2474;9922;отменен
3220;2005-09-16;905;7221;отменен
3221;2009-12-24;2295;6309;оформлен
3222;2005-12-11;56;6948;отменен
3223;2021-05-06;691;13343;отменен
3224;2014-05-01;104;3913;доставлен
3225;2002-10-01;1809;10947;доставлен
3226;2019-10-09;1507;14432;отменен
3227;2010-02-25;2832;10262;оформлен
3228;2000-03-12;888;6684;доставлен
3229;2013-09-30;1435;2914;оформлен
3230;2022-04-01;1349;4596;отменен
3231;2018-05-03;1517;5398;оформлен
3232;2000-09-29;1691;13005;доставлен
3233;2016-05-31;2414;1914;отменен
3234;2005-03-23;328;1591;доставлен
3235;2017-06-07;10;1448;отменен
3236;2017-04-10;1255;3579;оформлен
3237;2002-02-02;1980;7003;отменен
3238;2005-09-21;2832;8876;оформлен
3239;2020-09-25;1637;13567;доставлен
3240;2016-03-02;1192;1389;оформлен
3241;2011-09-21;764;107;отменен
3242;2002-05-16;2071;12787;отменен
3243;2008-11-25;1654;5354;отменен
3244;2014-04-14;1662;2902;отменен
3245;2007-09-25;1697;7367;оформлен
3246;2014-10-18;67;2832;отменен
3247;2020-10-21;359;9646;оформлен
3248;2005-11-30;654;10947;доставлен
3249;2003-06-14;502;14618;оформлен
3250;2016-02-29;1995;9923;оформлен
3251;2018-10-27;2492;14003;оформлен
3252;2008-11-29;1834;2523;отменен
3253;2008-07-06;547;13041;доставлен
3254;2005-12-15;2822;1526;оформлен
3255;2001-04-09;2545;14950;отменен
3256;2006-01-29;2653;8390;оформлен
3257;2009-10-11;2766;2038;отменен
3258;2013-08-19;902;4812;оформлен
3259;2008-12-10;1021;9227;оформлен
3260;2008-05-02;2996;1533;доставлен
3261;2009-04-21;1622;14908;доставлен
3262;2005-05-02;339;14768;оформлен
3263;2008-06-29;2034;14004;оформлен
3264;2017-06-02;1037;14232;доставлен
3265;2005-09-14;133;5205;доставлен
3266;2009-03-24;1914;3656;отменен
3267;2005-11-21;2590;11414;отменен
3268;2001-03-25;2134;14895;отменен
3269;2013-12-14;529;14845;доставлен
3270;2012-03-20;1445;4963;доставлен
3271;2019-08-16;2471;977;доставлен
3272;2010-09-18;2894;3272;доставлен
3273;2006-02-17;2954;13287;доставлен
3274;2011-11-26;1002;14834;отменен
3275;2023-07-17;384;2125;доставлен
3276;2014-04-18;288;14715;доставлен
3277;2002-11-24;601;14344;доставлен
3278;2015-02-25;2055;1659;доставлен
3279;2005-10-22;962;8613;отменен
3280;2004-06-21;2495;5731;оформлен
3281;2010-06-21;282;6617;оформлен
3282;2010-04-24;540;3674;доставлен
3283;2002-08-20;2591;14048;отменен
3284;2020-05-08;179;7290;доставлен
3285;2020-04-11;642;14201;отменен
3286;2021-06-11;884;10243;оформлен
3287;2014-04-02;535;10018;доставлен
3288;2008-11-17;455;4480;оформлен
3289;2018-07-26;313;10641;оформлен
3290;2015-11-10;1669;2073;доставлен
3291;2007-07-14;542;12995;доставлен
3292;2022-05-01;2253;5334;оформлен
3293;2012-04-14;1092;7270;доставлен
3294;2012-08-12;1096;12763;отменен
3295;2019-04-28;1746;3190;оформлен
3296;2015-07-29;1687;10071;доставлен
3297;2011-11-19;1857;8022;оформлен
3298;2018-09-30;426;14157;доставлен
3299;2001-01-13;2689;1091;доставлен
3300;2023-06-08;1867;7609;оформлен
3301;2012-08-26;2416;14527;оформлен
3302;2012-12-08;344;6606;доставлен
3303;2004-05-20;326;13212;доставлен
3304;2020-10-22;873;5374;доставлен
3305;2015-05-07;1305;11087;оформлен
3306;2015-04-22;2429;14447;доставлен
3307;2020-03-09;2967;10055;отменен
3308;2020-10-12;2866;8597;оформлен
3309;2003-06-16;1255;4726;отменен
3310;2001-07-05;2678;3274;отменен
3311;2022-02-22;448;672;оформлен
3312;2016-09-19;2248;11789;оформлен
3313;2016-02-07;2914;5350;доставлен
3314;2017-08-20;2108;5023;доставлен
3315;2002-08-19;1418;3997;отменен
3316;2001-05-02;304;1945;отменен
3317;2011-06-23;1099;1645;отменен
3318;2005-09-15;1443;8462;отменен
3319;2000-10-31;1500;6097;доставлен
3320;2004-03-07;451;9110;доставлен
3321;2001-08-02;164;9919;доставлен
3322;2009-10-13;2530;9883;доставлен
3323;2006-04-03;1954;7498;доставлен
3324;2020-09-24;2555;10023;доставлен
3325;2015-06-14;396;6896;отменен
3326;2019-07-01;1233;11714;отменен
3327;2006-12-15;1557;12011;доставлен
3328;2005-03-11;1940;11311;отменен
3329;2006-07-21;2642;12558;доставлен
3330;2016-05-16;1645;13756;оформлен
3331;2005-08-03;33;10684;оформлен
3332;2001-04-23;1820;2429;доставлен
3333;2000-08-13;1638;11190;отменен
3334;2017-02-01;2729;7765;отменен
3335;2007-04-10;1491;10193;отменен
3336;2021-09-23;2778;2653;доставлен
3337;2022-11-13;2308;8901;доставлен
3338;2001-03-18;834;6107;отменен
3339;2006-05-31;2071;9058;отменен
3340;2014-06-23;2283;14596;оформлен
3341;2002-08-25;713;13561;доставлен
3342;2013-12-21;462;10845;отменен
3343;2020-01-13;2351;8510;оформлен
3344;2003-06-11;914;1010;доставлен
3345;2018-06-08;2818;14822;отменен
3346;2008-11-03;1204;13328;оформлен
3347;2007-02-07;1347;3883;отменен
3348;2014-12-09;2862;1797;оформлен
3349;2021-01-17;2319;5362;доставлен
3350;2005-04-06;2201;450;доставлен
3351;2010-07-30;1752;3433;доставлен
3352;2005-06-24;2907;1670;оформлен
3353;2007-12-18;508;8932;оформлен
3354;2016-05-30;2946;13715;доставлен
3355;2019-11-14;2262;8898;отменен
3356;2017-09-03;718;4697;доставлен
3357;2000-09-28;554;6040;оформлен
3358;2008-11-09;2696;12963;оформлен
3359;2012-03-02;811;6709;отменен
3360;2008-02-27;1818;4574;доставлен
3361;2000-11-21;2268;4267;оформлен
3362;2011-01-06;1932;2260;оформлен
3363;2009-02-07;2540;13702;оформлен
3364;2000-08-11;128;6378;отменен
3365;2009-12-12;2353;7089;доставлен
3366;2006-08-18;2355;4221;оформлен
3367;2007-08-04;1139;8069;доставлен
3368;2003-02-20;1250;8304;отменен
3369;2022-01-05;1688;1148;доставлен
3370;2020-08-11;560;14425;отменен
3371;2017-08-07;2199;8646;доставлен
3372;2018-08-20;2714;759;доставлен
3373;2019-06-22;2824;7883;отменен
3374;2009-10-15;644;4511;оформлен
3375;2022-10-29;648;13656;оформлен
3376;2020-10-17;2714;10456;оформлен
3377;2011-09-24;1490;9772;отменен
3378;2010-02-10;157;5280;отменен
3379;2005-01-15;640;11985;доставлен
3380;2005-09-07;2926;3578;доставлен
3381;2013-07-17;391;14410;оформлен
3382;2014-12-19;1409;5043;доставлен
3383;2005-01-22;565;7846;оформлен
3384;2007-07-16;85;10642;оформлен
3385;2022-01-01;2338;3047;оформлен
3386;2018-07-10;1726;11483;отменен
3387;2000-04-08;1906;13393;доставлен
3388;2015-11-18;763;7685;доставлен
3389;2022-07-18;1441;4429;отменен
3390;2016-01-06;508;3638;отменен
3391;2012-03-24;162;2884;оформлен
3392;2006-12-04;287;1943;отменен
3393;2015-12-17;684;12516;доставлен
3394;2021-08-03;2315;14419;доставлен
3395;2007-06-04;1048;10881;оформлен
3396;2016-04-09;978;10107;доставлен
3397;2009-01-08;2926;11637;доставлен
3398;2016-12-01;1621;1054;доставлен
3399;2022-05-02;1871;9902;оформлен
3400;2016-01-23;353;1276;оформлен
3401;2019-09-15;1478;7250;оформлен
3402;2019-12-20;716;12988;доставлен
3403;2010-03-13;1761;11053;доставлен
3404;2003-06-02;958;10793;отменен
3405;2009-09-20;1324;2670;отменен
3406;2012-08-04;2339;8146;доставлен
3407;2023-06-17;1037;3919;оформлен
3408;2015-06-18;832;3724;оформлен
3409;2010-05-07;696;6275;доставлен
3410;2001-04-20;2101;10532;отменен
3411;2014-11-03;2485;2660;отменен
3412;2021-04-05;979;706;доставлен
3413;2002-03-19;1603;7512;оформлен
3414;2003-07-30;2774;11562;отменен
3415;2022-07-19;56;14845;отменен
3416;2007-01-02;1442;4925;доставлен
3417;2019-06-01;2878;6599;оформлен
3418;2007-05-25;1793;1481;оформлен
3419;2018-11-30;997;3971;оформлен
3420;2006-11-11;2780;1203;оформлен
3421;2000-09-23;2705;4449;доставлен
3422;2015-04-08;5;313;отменен
3423;2016-10-04;2949;6759;доставлен
3424;2005-06-19;1915;13802;отменен
3425;2021-01-10;2125;7986;отменен
3426;2014-06-21;1598;3744;оформлен
3427;2020-03-05;426;11369;доставлен
3428;2019-08-28;680;12573;оформлен
3429;2005-08-16;1080;7711;оформлен
3430;2008-07-30;578;8119;отменен
3431;2005-09-01;1970;10642;доставлен
3432;2007-01-17;2543;11285;оформлен
3433;2013-01-22;950;9773;отменен
3434;2018-11-15;1694;11373;оформлен
3435;2009-06-27;1967;7436;доставлен
3436;2015-09-17;119;11921;отменен
3437;2004-02-22;1394;5756;доставлен
3438;2006-10-29;2941;12136;оформлен
3439;2002-09-21;2996;4920;оформлен
3440;2022-06-25;800;9364;отменен
3441;2000-12-19;298;3701;доставлен
3442;2006-01-04;1821;7474;оформлен
3443;2010-02-12;897;4599;доставлен
3444;2005-09-07;2563;6240;отменен
3445;2005-07-18;2144;11123;отменен
3446;2014-08-27;445;2257;отменен
3447;2018-02-11;2488;4029;оформлен
3448;2015-09-07;896;10986;доставлен
3449;2006-07-05;255;10097;оформлен
3450;2014-09-14;697;3850;отменен
3451;2003-09-06;1747;11261;доставлен
3452;2017-02-04;2785;546;отменен
3453;2002-02-18;2512;13925;оформлен
3454;2020-02-16;2056;2369;доставлен
3455;2019-10-14;1391;8859;оформлен
3456;2013-01-31;1443;13059;оформлен
3457;2014-08-08;2837;1360;отменен
3458;2020-09-26;1809;2038;отменен
3459;2016-08-03;518;7640;доставлен
3460;2000-03-10;1068;9815;оформлен
3461;2011-04-30;1168;4753;отменен
3462;2022-12-31;2580;9500;оформлен
3463;2002-09-21;2261;14800;доставлен
3464;2003-04-15;453;3627;доставлен
3465;2017-09-04;1468;6611;доставлен
3466;2009-04-06;692;7965;доставлен
3467;2000-08-09;2531;13651;отменен
3468;2016-04-28;1460;3820;доставлен
3469;2023-08-27;1855;8344;оформлен
3470;2005-05-12;1808;11958;доставлен
3471;2006-01-19;709;1561;оформлен
3472;2010-10-18;1727;693;доставлен
3473;2004-06-21;75;10193;оформлен
3474;2023-01-03;819;4874;оформлен
3475;2007-01-23;1019;1464;доставлен
3476;2000-05-16;554;1877;отменен
3477;2002-08-12;2079;5400;отменен
3478;2000-02-26;280;346;отменен
3479;2013-02-01;1006;3985;отменен
3480;2020-10-06;2854;4334;доставлен
3481;2012-10-27;463;13572;доставлен
3482;2013-06-22;1442;12861;оформлен
3483;2019-01-23;11;11497;отменен
3484;2015-04-20;2272;1751;отменен
3485;2005-09-07;1787;10027;отменен
3486;2019-06-22;198;9654;доставлен
3487;2006-07-30;376;1093;отменен
3488;2003-06-30;772;8513;доставлен
3489;2005-07-12;2984;5483;оформлен
3490;2021-01-23;86;1981;оформлен
3491;2011-01-23;1352;13286;доставлен
3492;2022-09-23;1098;14644;оформлен
3493;2001-05-23;763;4230;оформлен
3494;2021-11-09;1848;2851;отменен
3495;2007-11-17;1413;10980;отменен
